x,y,z
99.697724,1142.567128,1662.640971
-12.732945,3427.447678,1017.195054
202.574713,2448.112622,23.931098
163.784687,3598.299323,2448.026173
177.710036,4687.117512,305.901505
211.209656,4864.466686,2292.530818
82.011989,4267.7972,1916.41121
152.113834,157.812111,908.759601
471.763292,2673.753911,1238.315837
239.040595,3915.259636,1460.719233
276.399105,4716.292686,1453.820671
155.068919,4936.582865,1612.744312
478.225785,4936.044151,16.03069
235.824036,4423.742093,1014.443679
-84.070199,509.37424,2733.402182
570.822008,4946.077988,430.31133
247.868579,1680.252429,1335.167592
-42.103875,297.630977,1855.39671
181.677558,222.944409,239.667351
521.083022,3702.871458,860.912187
-91.648849,4398.337799,2138.841832
538.866549,1706.731393,731.02198
587.847835,4382.179463,1645.640728
295.281969,1505.990031,2724.080007
198.365814,1371.630674,1819.382273
589.483169,3109.731477,2627.450497
-22.227108,2671.922094,976.753368
502.203844,-15.524579,763.826456
203.720901,813.831563,632.354834
313.685013,3189.307133,1328.109848
511.394274,1208.956251,2338.019376
157.292145,2971.609659,675.945392
232.657259,3291.210445,2741.374279
-74.824632,4788.494404,1953.340949
173.980576,2264.186774,351.646195
425.485798,3479.027089,422.286594
38.808533,4043.888042,885.783913
577.362482,88.36638,34.20455
325.87834,906.049771,1490.270435
527.921464,4193.133746,2170.00603
199.9488,113.449264,2438.987061
74.996755,959.579003,2222.086249
21.766528,3009.908869,215.232144
571.060275,531.171829,2676.245313
189.76336,2734.570152,545.091103
-75.621348,4345.405504,2735.58233
-87.459693,593.42107,1554.780094
-46.210232,1283.949188,1908.255976
522.196503,2915.473549,218.504491
295.7562,1065.92604,2271.0183
513.622407,4913.86799,1994.100789
418.98082,251.615922,879.009535
299.916938,-92.249173,2234.624274
597.683485,3933.400876,693.206985
579.526935,802.033161,985.249383
398.57005,4558.384935,1193.505764
276.034957,2034.734057,2069.576288
471.479494,3035.803185,1495.56244
333.323204,4671.015671,1824.158484
515.228179,3236.126937,1773.351109
156.366101,3672.123537,1292.779878
163.000665,4671.88583,2462.192844
168.84984,922.550089,2712.268245
590.849249,3848.531266,1867.904699
-62.186833,-93.927958,1683.319086
542.377896,2274.726236,1632.116074
16.567269,3234.09411,2246.995284
248.670535,3717.788296,318.554832
-69.225947,2044.90146,2453.373412
112.741882,3535.35055,2014.780573
588.468946,252.22908,1105.899399
14.518261,1074.048842,478.071433
486.437977,1739.718578,2131.470417
-3.638016,617.090178,338.818273
316.206041,613.130094,931.671687
504.217502,3693.934905,2358.965141
334.829198,2513.054113,2702.390601
505.040806,1908.866468,248.368803
-71.913688,3583.696977,155.854034
184.593625,712.171479,1586.747966
203.2341,3044.806172,1172.964281
119.73539,594.408027,60.327643
175.6108,2926.673326,1855.978576
320.542982,1959.606247,2748.99197
334.696868,4908.470017,2507.422333
249.570983,2292.830136,2453.097265
-62.054153,4558.995125,423.733099
533.402957,1428.841811,1623.675902
128.747793,1826.42485,2453.1496
126.154164,1605.870019,444.406245
-31.336432,1304.065197,1379.645262
74.132222,1133.506776,204.414462
-88.288065,1291.45965,273.763809
4.030977,2597.110492,2304.340387
81.859577,4152.704319,259.271709
287.003258,3028.737074,221.455286
376.070478,2142.490329,190.270376
278.395924,545.209346,2118.185917
205.499712,3065.640009,2728.329621
581.917901,4537.716102,2376.144403
-61.843776,4287.066209,1558.153991
552.574289,981.275565,2685.910823
595.497687,2145.405007,726.238635
194.823063,1853.853308,673.642981
212.549574,3915.498007,1223.473757
270.654955,160.786443,1992.928447
590.227917,2724.560061,1923.169156
345.6485,4131.594175,2414.814428
40.167113,4647.695753,2245.790969
573.718964,-73.514388,243.435196
344.374191,1357.115784,1230.81177
574.729762,3674.322962,1157.846694
141.432423,3839.369172,1949.344863
417.564483,2092.647609,2541.847098
-83.862923,4912.230481,554.787821
305.230755,2188.48441,1703.136637
-95.911044,3126.829546,2001.581573
-98.823503,467.149885,2107.984443
90.851891,3198.307026,630.702808
376.422332,1064.146068,2056.269117
-45.761942,1760.48549,2304.897422
270.362086,3007.270204,2039.573975
112.139333,125.881871,1246.937625
334.7997,1476.399889,2079.433475
264.367353,4897.850062,202.101258
410.702698,3780.325489,1601.580558
252.566444,1737.626197,1085.070511
182.860746,2839.225418,2615.519111
10.54064,3321.653633,1467.316095
-39.072176,2423.8648,1763.339269
294.588029,2484.263161,841.595473
372.094742,3110.032067,885.695955
541.53774,3920.217845,211.160635
55.729423,2158.968596,2713.859431
561.195028,15.792714,1365.106778
-77.994069,1979.493548,59.834058
375.097922,1867.458091,1705.956889
478.549916,4183.96686,1101.481078
-60.722081,2383.457411,115.366518
-14.033214,1526.122981,109.919304
575.484681,80.800722,1768.022367
-95.680251,433.435557,2427.395868
-37.252882,2205.05809,478.088836
7.808445,2176.608861,971.98623
80.867707,1967.887708,884.13311
530.575566,1134.422344,1526.770327
492.896959,3249.662851,2374.651677
349.753627,464.800562,1353.910976
206.636429,4071.437367,458.522681
532.901602,587.774209,440.515305
256.967749,1234.615892,2704.426041
268.192473,4019.73651,1033.559318
541.145794,3660.155373,2673.639677
-86.69446,4874.260168,1616.939669
94.843408,2258.835819,1432.72697
137.709445,3504.926908,1535.050593
-79.090936,4411.707216,1340.769784
390.805069,1862.292566,2452.889927
358.794262,132.689701,1582.626278
52.941077,1946.971994,1913.578822
289.518095,3402.185347,1813.66116
-11.785769,1760.422284,12.447352
-22.283457,2281.373629,2253.900193
520.724871,1301.279777,1058.619657
296.750321,1993.182801,423.451723
427.904009,549.961186,2380.470841
551.156698,2939.297049,876.238484
177.529033,3881.991786,2725.458898
489.190147,4928.867937,1567.043572
584.500459,1804.428651,27.790546
156.218444,1017.432001,721.378968
487.171176,1564.425544,1297.994676
274.677572,3764.216155,718.338416
-81.480774,701.206875,2263.745751
205.231526,4329.579892,2532.607456
219.492952,-63.918617,862.602404
174.789871,1598.403541,1640.63334
65.414063,2410.707882,857.9484
-89.79268,4634.333673,1286.83625
51.668441,-94.117061,2116.923367
239.099761,4117.622357,1720.569703
9.486024,4676.306006,2716.930111
20.424142,3965.50274,576.356823
324.688911,4765.177834,11.508085
583.646505,4649.515859,1054.409382
96.679857,3031.024353,1381.901298
-76.555069,1191.451179,2288.505905
57.541578,599.575043,1015.078407
298.320468,4899.98128,725.62323
501.884577,1609.006811,2648.921953
549.776042,3473.167619,964.507962
164.804998,2821.142819,2289.98908
152.811419,950.998471,1140.419478
220.570627,4897.337376,1099.57884
454.466385,200.516132,404.143156
261.887724,353.838716,1750.486267
109.512944,4741.566284,54.848454
565.811962,4486.937675,823.781885
397.800434,143.908295,2178.770785
-63.515756,1836.640886,488.659679
349.627158,1355.227002,612.687644
-41.069246,3619.495968,1703.874069
89.893489,3896.125728,1034.245121
296.335021,955.928903,1742.213602
592.690733,2638.130829,2690.569993
431.694107,2676.842428,190.280397
300.202862,-92.269662,1282.73458
424.601228,2785.117061,566.37664
556.565774,2914.068035,2500.008029
385.009086,182.262069,2638.247339
560.668211,3689.835944,413.222375
3.180445,678.441556,551.01557
160.516753,-75.94037,671.195327
410.055744,3.859999,1963.921232
276.921887,411.11938,213.464626
68.17401,4128.218203,1388.076734
595.106255,2793.226999,4.620376
569.250605,524.009499,1201.763163
196.737787,3186.533995,381.239596
135.665207,3548.825435,1805.933214
-79.246739,143.635299,755.569735
584.732545,600.572303,1945.455011
210.966096,753.596948,2300.989753
595.629048,32.431992,454.797348
85.879632,4523.309058,24.755578
-74.748808,1191.875713,807.84665
327.98693,1468.21022,1517.043136
582.989347,3159.262624,328.991982
-82.301295,2777.289191,1647.335517
79.605824,433.530399,1632.24976
184.940059,2672.042841,1063.248409
23.600178,4359.072355,856.619047
549.927399,1696.19713,1617.369974
326.670961,1559.589902,519.871514
72.095048,2520.836527,2505.284171
68.109962,-93.19062,1184.294962
50.49601,1409.217702,780.8899
279.406957,1209.801845,1054.271379
-84.763283,2888.63138,2741.875713
348.828438,1735.334051,855.105669
305.03249,4752.04364,955.64649
88.864916,3610.844486,812.936034
327.906518,399.898902,1041.713233
276.159963,3606.591086,2178.147453
429.338579,790.266183,2360.208008
56.14691,1663.867421,759.567639
20.559494,3536.843062,578.438037
527.603703,4176.390509,111.215903
583.405342,231.577116,1357.891999
544.507224,2509.944698,629.03519
168.464992,4648.003771,537.992834
599.784548,2563.36146,2141.518396
456.218321,385.09574,2523.641938
-87.944019,1516.627206,1839.886354
166.35707,274.178586,594.562458
507.214741,2920.122475,2026.867487
552.118597,4294.785214,2356.122217
314.90099,3426.965007,2546.419323
-62.11882,130.145437,121.904464
-3.60103,1788.806812,1138.375704
340.856901,2379.7236,169.009426
-55.670195,4587.561795,1931.041176
190.733552,2535.342495,1957.308216
417.513685,3399.289014,1354.548208
185.896111,1928.418646,1310.977918
166.153614,-94.647345,422.991119
360.453202,835.159367,2716.876151
347.268306,2718.717676,2454.941732
259.823868,3989.625684,2143.746932
25.580172,1778.11757,932.503904
-22.831289,2532.671298,443.487108
-49.158529,2536.11705,1280.069104
163.06239,115.12888,27.673924
-95.345183,4312.074284,360.225406
419.154826,1186.742842,861.569506
59.458646,-9.10089,2692.088794
312.667181,-61.067569,2476.557702
-50.223713,1788.638069,1400.009896
374.740633,2133.413972,1356.012121
363.778183,2356.274977,1018.493589
453.610184,1445.998902,2466.351312
273.740531,-58.90853,1505.544823
591.370486,3236.258193,1019.23805
203.270956,2492.587781,1581.505954
356.417952,1710.663511,372.639781
518.372868,912.556812,1237.797212
-80.458771,2634.05801,1811.515126
341.332692,3853.915094,38.117648
412.188296,3604.619918,244.442402
283.331039,2455.992102,2125.860615
198.038937,604.083929,2559.663579
380.673886,4152.789642,372.830102
458.960083,1837.874876,1161.616245
406.306797,2663.212655,1693.986231
368.648735,881.565487,100.804278
47.219781,4080.444686,2200.06664
347.522832,4537.876767,2144.274808
540.525575,3349.94207,14.227238
334.969405,4753.673536,2035.919719
473.218394,3429.651677,2743.009516
155.484072,1683.601222,2640.963856
24.654698,3316.25337,1232.162333
492.419679,4632.316973,474.617709
207.369134,3164.893248,4.792345
514.072573,3264.578614,581.846928
-74.548071,4629.674676,168.848849
464.142515,2051.95019,1594.766771
493.242119,796.510597,2055.475095
180.246612,2033.120782,208.422808
555.958072,2386.63245,270.735395
592.630215,537.495747,102.800301
581.731667,4562.660752,26.751703
231.649209,4486.909033,167.524268
-38.022888,4212.054454,2073.906596
258.671389,235.370761,1392.826943
279.776944,4354.904228,2728.569167
-63.696701,1772.366492,1846.792801
-4.044307,2971.409353,419.424581
462.68813,4558.679154,279.373175
246.429537,2096.471768,637.138631
217.128305,2814.719161,1574.097008
517.065624,4860.114945,2396.505932
12.637529,2960.723578,2547.392123
-55.18657,3627.305688,2461.249497
572.659453,1868.759672,451.713507
430.828506,3172.390741,1143.061157
-95.641267,3906.611066,1593.49986
505.705973,641.479714,1605.459672
593.712581,3638.495268,1603.468166
206.41875,1288.358409,2509.850989
269.341549,3293.594176,624.967235
486.626919,4115.411404,2623.207181
291.135209,4257.840805,1448.896036
164.052933,2156.162887,1204.521781
286.313314,4259.767646,567.456547
-96.0485,1282.941461,2737.900393
95.633912,3241.052877,875.550808
147.942658,1034.561104,2444.973321
293.172918,4286.437744,1969.959227
239.812841,4687.028547,1198.493128
-66.750764,1571.988976,398.204748
200.043799,1508.904159,185.955123
489.879263,4917.791553,633.473742
214.90654,15.891925,1075.11895
247.228243,495.517038,1544.753187
386.482091,225.190711,9.894611
391.638942,1161.978305,63.332103
121.157874,3191.797633,1776.810386
566.547717,112.907387,2489.067515
238.378408,3904.886071,1727.578517
20.316718,942.307422,2002.149543
243.222696,3144.958443,2284.124117
69.531116,2840.366993,84.812135
129.569524,4076.045043,73.614607
43.08975,2860.562025,1131.27203
553.433936,2455.647947,1210.682569
3.644417,3675.334775,2262.25823
205.142427,4226.563868,873.63356
23.746513,3875.461415,1782.200615
481.074853,13.716858,2720.533963
404.007782,3621.170462,657.61521
60.860303,257.182111,2346.80179
202.433894,613.831448,271.638718
566.561217,358.021418,5.07711
148.404321,362.7142,1955.919004
489.796837,423.780366,2132.960419
132.679583,4828.242839,2057.722535
145.475694,3554.980766,1023.383985
559.235133,2185.819607,2039.11658
86.797038,1518.691994,1395.851046
112.149922,1458.212162,2313.881488
190.380337,2796.937175,832.679365
-64.922044,2636.874662,751.004566
128.044875,4464.929831,1685.601301
250.368478,1161.527167,1782.271554
167.050771,3682.408669,526.82407
177.907114,1064.291746,1464.831241
321.680587,673.274648,1404.768704
577.552833,1996.028697,1329.405552
-76.411027,1267.668485,1586.328541
411.663863,4556.746387,1459.861801
596.178436,3038.653271,1654.842774
498.192312,4949.595505,970.821437
-44.183843,3700.568293,402.419875
592.27979,2121.317527,983.574024
583.099854,1927.832771,2457.075728
406.18933,3293.310367,407.863235
101.900385,641.607819,1995.361926
527.833405,1695.811667,2335.541283
-99.859608,981.893849,289.387126
105.045944,4365.805209,2380.846816
15.777347,2213.278417,1966.47586
38.240428,3417.974405,44.349491
324.920568,2038.950248,1850.702349
40.519453,751.265904,151.667982
213.179206,1771.049313,2095.272447
551.348419,2798.004815,1078.509361
-63.478879,4827.457345,1041.067756
11.43959,4694.62032,928.238173
18.555869,4095.837013,2515.124588
155.093597,2649.795576,44.006245
-44.630666,3112.799072,773.930649
453.666439,4209.922224,681.618372
332.848638,1250.251087,253.596979
85.08799,2434.461915,2194.037346
-70.489018,313.578801,869.576346
-90.258357,2009.164119,1175.864156
78.508175,4863.991275,358.717002
-94.886941,3867.724018,1143.040833
575.303229,1558.218933,982.60081
403.95263,2615.116399,1049.882781
464.057292,3279.032682,2597.119224
131.094851,766.750919,1829.174919
536.928662,3960.377942,1329.274272
226.976206,2241.585502,2168.075127
112.88184,1154.917401,1239.715515
-9.139644,1287.529953,2526.500234
-14.635709,3001.999394,1801.588338
171.42362,2320.335025,674.51009
241.288382,294.500047,2387.19603
222.698939,2266.755291,898.014185
598.279948,1963.275399,1995.717811
35.186291,2238.817998,2466.368626
468.562557,2567.287538,2570.556105
187.343539,4011.569889,2401.061641
358.199904,2387.13212,1768.648572
-1.642533,741.576615,1396.383686
400.096293,40.895447,58.370167
599.447262,2888.75608,2312.383829
566.641859,2729.479666,692.981808
540.917963,4712.658321,2044.426085
37.827708,3332.639864,503.995435
477.303074,999.490572,226.486277
519.48449,2508.609748,2299.564493
580.171017,4598.658995,1286.583097
-99.720126,4108.950969,2709.893892
185.982318,4301.473655,139.407093
-90.412159,40.721827,1152.535572
-59.864901,3056.259128,598.337204
385.117572,1725.867899,1960.292145
590.362629,4670.007347,1843.33812
95.735709,2687.325437,1893.456626
591.5259,3847.962781,2194.883513
101.269981,4726.302083,1560.372577
387.493558,1057.917135,1042.390508
532.953112,2042.191302,2672.347985
132.567931,1245.317092,596.357541
-50.850587,3374.260045,291.932207
403.629701,3558.532444,1238.632979
559.371394,4429.865371,446.407911
267.598115,2736.716422,358.806153
377.359965,4885.570191,2181.435761
369.548358,369.843192,518.175387
564.239621,4004.065003,488.590626
577.599659,3382.079245,293.767654
53.962297,810.571914,946.422584
18.4379,4257.4707,4.570193
326.109847,4711.344234,456.773269
26.402114,91.279292,2239.836568
76.163307,1179.034842,2205.596389
394.864256,4796.13088,1646.914101
597.010807,280.929729,840.609717
412.354174,2211.451197,2284.693784
394.435809,2224.353834,1890.066331
576.311795,72.636093,1097.54805
338.380998,1684.962827,1664.070582
476.064626,1473.654784,1887.307616
-93.156792,2703.109854,2159.389159
38.749153,3634.255888,2719.012956
414.563086,3099.177243,1675.50599
125.514017,3890.228442,284.629013
367.705995,1792.426907,2643.163461
-93.915671,4100.201156,424.101769
-78.040975,2726.290149,1458.84313
-94.562319,1209.891304,60.7764
-98.535541,440.71197,1167.092066
446.666649,1531.732757,2299.284455
-54.795895,3369.064749,1986.365016
552.402574,918.745304,1605.527099
93.260012,3819.116409,2496.564428
-46.113963,248.661515,2043.139731
583.156926,750.749335,2650.120393
391.94047,3575.162093,1535.923339
182.042675,3018.482957,1634.486112
171.053546,4477.875373,1255.608899
126.665323,4783.343489,1747.848776
579.428174,4475.543899,1479.493206
-89.793548,662.924085,2633.508662
30.173461,1646.998795,1500.744515
597.226625,998.836612,2108.876837
-87.775983,3790.998201,191.006781
528.55087,2473.88182,1526.435844
140.514043,2668.654703,2132.655782
120.777199,651.587286,2737.330885
401.495382,1898.023487,99.17843
431.654842,3349.346626,2050.361903
-19.202738,1280.223649,1170.882871
403.683023,2211.255276,352.582772
563.505701,4880.631668,174.633396
221.532214,4661.951946,2213.989242
257.940176,2757.660125,183.882419
15.098979,3011.880213,1227.048644
-94.340549,4916.852648,1241.974154
371.039873,889.785903,1906.960434
68.108086,1406.989456,2733.54243
380.093347,1392.202245,815.201516
552.087089,4916.52292,1757.421163
174.832634,860.892226,1345.811554
477.408337,3904.144283,874.870327
234.423466,2165.807606,2602.904649
376.979264,607.954892,2748.25876
187.015195,3469.410055,1220.009792
597.202045,2256.852736,1304.53717
59.799186,3891.713088,783.475773
476.409057,1521.987067,641.912352
-86.47089,37.135482,1501.698111
19.454077,891.785908,510.916657
572.842304,475.147154,2297.628733
424.452354,122.92347,1326.416252
407.765907,1899.857049,2023.142284
392.403486,4345.819116,180.371561
212.980604,4933.470821,1392.300275
-41.65576,1673.370991,2714.667763
581.150633,1107.148061,1708.818458
312.645174,4245.292293,1044.32065
291.895939,3463.933798,2059.365829
-90.368727,1515.939242,2287.017305
478.21698,667.338093,1072.078573
467.871768,1058.242541,2214.479641
-95.349133,3404.636693,2442.528886
-59.519115,2221.457083,5.689382
157.042976,4484.923068,2208.512395
458.913079,3760.583232,159.512316
155.109616,3461.356296,677.595885
360.855049,4687.270935,2438.331592
403.364094,3043.873868,1894.433453
128.110498,-27.621664,1700.169011
579.253957,4479.457095,2198.75609
94.730568,4406.565454,400.487479
400.421336,1073.362175,1862.921209
442.664705,2610.940435,1922.455845
284.036831,882.88336,2443.712291
305.994474,1563.951391,1864.257266
421.462411,2475.39507,445.919896
265.732929,3251.544282,2526.800241
348.65106,4448.100448,785.218363
261.986531,4507.35671,1576.57035
-11.881361,4855.961643,1414.448806
72.754638,4056.798786,1144.610811
313.153918,572.89757,1927.039279
176.694681,3056.612384,939.591055
227.328357,4680.290432,2721.789211
377.012376,3855.534918,1141.042234
-84.925435,1305.89341,2139.760413
230.266156,224.596366,2734.23809
440.86292,1691.444102,122.17481
560.416324,1515.065655,2049.198399
141.989486,114.322357,733.655823
356.493142,735.628379,1560.534577
439.743137,3824.05469,2253.293124
-68.297838,4569.367702,1541.828849
-79.88639,2544.302524,2736.095452
510.345412,2060.449509,347.481991
-90.113655,2987.425032,2163.680679
298.685945,1967.758112,988.717942
201.390955,598.164604,703.394174
416.201132,290.859499,1695.510758
162.235806,4934.00493,27.20402
-37.803397,-20.403998,654.267439
545.477727,1146.059552,2576.470181
26.916756,706.545969,1679.731167
146.822586,1072.808938,996.328932
129.760725,2445.418902,1266.297972
432.401005,891.039048,835.836439
79.724674,4825.650019,724.413303
202.666206,3903.289932,541.466471
569.123751,2494.843209,826.817219
462.109342,4012.109118,2148.685758
352.559932,4.711116,424.591562
104.459316,2018.849004,2180.132852
284.712763,1606.814339,10.504112
506.882504,3445.741697,2202.234256
497.034683,1404.499626,281.627952
574.954641,2921.214701,2672.91574
-65.61702,4269.596789,2511.256971
401.82317,2849.56824,1243.928906
132.898376,-74.580604,2314.709965
138.061292,1673.161601,28.685619
