dist,global_mean,global_CI_lower,global_CI_upper,global_std,global_median,T_mean,T_CI_lower,T_CI_upper,T_std,T_median
869.5847559423875,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,35.058124297989664,29.106525183180946,33.20307619083266,73.15369771023217,30.1718649357904
1027.9024177658198,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,36.40034936865237,30.1458570911363,34.191372609620565,71.31717394675827,31.15664304053171
1840.0330806712905,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,41.19935489137186,35.39930489154103,39.0028995480815,69.36839888912517,36.20271890307245
2696.4184317037243,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.21052116838796,40.78136457334329,44.14673740125368,62.31701551116107,41.48586675110808
1190.7571116675574,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.084151684556126,31.208026948157446,35.16110243303752,61.485405040356284,32.16771529871484
529.2183302614667,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,32.80261007253295,26.88279095285145,31.189162927571367,59.904008391943876,28.060358700118865
3359.9481521290822,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,50.784456765135786,44.84742064616125,48.1704534122671,70.1868491475955,45.64442957913663
2771.1360433267614,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.30231957849664,41.244401810101316,44.557746343446965,65.3484087878756,41.94298371376233
1976.4837913284587,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,41.03545391492482,36.26862850021695,39.78520226020385,59.08414959259621,37.05237883490781
2674.6867750124475,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,47.53857068917528,40.64771203242324,44.03698262405615,85.95197164165025,41.35209649247939
4036.4430073797116,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,55.08243619484673,48.95070553696234,52.284453937079455,77.985856455891,49.918851599702336
2671.9002264859246,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,45.51789054635255,40.629665903168245,43.984418646894746,58.60050537200832,41.33412296675076
1991.0383931967765,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,43.47605915771912,36.36054017757494,39.93420068828079,87.5026102273734,37.142133461105736
2025.4703693188026,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,42.98373827561249,36.57796059814886,40.1004799967053,81.34685841917805,37.35869745174196
2667.5170097240466,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.51727083153499,40.602096127601015,43.94197814202115,72.11429469837296,41.30630121391208
5021.740721411283,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,60.976107140447965,54.88603088095386,58.43344334205093,72.51523647160849,56.1307944630522
3083.3352897673326,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.15915427173445,43.15693946461833,46.47127324836727,71.10369837916876,43.88334795406368
3148.930776007647,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,47.97749900083013,43.55961427851071,46.81898235423948,55.75698422172777,44.29642007875039
1202.4118377316086,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,36.556704633395825,31.284280416869418,35.176065633018325,61.62467923837533,32.23784709140698
2875.789054739473,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,48.073805039520714,41.8847985316383,45.208659390128346,70.34018058723414,42.5989198393694
2540.5452509507923,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,45.196846803742666,39.81411713282437,43.16503740583404,71.25779435099331,40.525681464614706
667.7536516586533,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,33.58168620558981,27.785803498292367,32.00304867501776,60.25015847519908,28.914694799720984
3556.360573692322,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,51.23716249797282,46.04559134960109,49.332723029494254,60.238146169687624,46.882888654033096
638.8579727722481,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,33.631804953948865,27.59500836031175,31.87071100403476,60.040814157564256,28.73835719605842
3718.43404830278,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.85276823768696,47.02861006905231,50.29073645606204,70.9267447231067,47.90121340297505
4196.789227755156,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,55.450622772515295,49.91831457463865,53.24420644082914,59.757947684777676,50.930205139038605
581.4955554837908,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,33.31804602239505,27.221291177701175,31.508031392645172,60.882625049184455,28.38184514129345
3340.073425975806,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.57739937497974,44.72347131180219,48.0035559532058,54.98660219855455,45.51385954150102
1690.5813919368434,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,40.70565557026952,34.43987648465635,38.18748958846258,67.49182555793794,35.2768957757595
636.4877327090986,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,34.28704974605342,27.579608159875452,31.823826218673492,69.91030731057586,28.722590029649147
2763.7752363171667,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,47.429830448783555,41.197837268295125,44.57870932376769,68.95633042927146,41.907144555895314
4037.8344335857314,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,55.15776476174036,48.962187095847575,52.303138653263936,67.16425141280166,49.937975934006374
3512.331694790659,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.146407450260874,45.77842151456517,49.07500532905877,76.71543090630053,46.6024651595649
4188.779143049861,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,54.8840917621797,49.87127649271961,53.203067685289504,54.325785297611745,50.880270658206484
2988.115566466297,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.183059540559256,42.575255539376975,45.91835684721086,75.2387556916426,43.29601973388286
3505.616292545255,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,51.48460275808096,45.73624325261955,49.03572039725931,61.05587887122416,46.5603440928841
3941.1328879115235,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,54.80911206318729,48.37654562559198,51.66458379128733,83.404611734224,49.31703221291278
1951.4646279958602,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,41.98303806399536,36.10778388472709,39.679370371952075,66.8529505255815,36.89747983844723
136.24161173070803,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,31.892919819434553,24.302796424964235,28.882582361036096,82.31374943678398,25.624884668648125
4921.240938413202,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,60.467143005138766,54.28324577287279,57.77693696451023,71.02263389923122,55.49961185933738
3404.0243481279067,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,51.225506371030455,45.119771402970294,48.39793544624246,79.28606200982894,45.9165569503935
2993.0053964666968,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,47.946833021855234,42.60491590448924,45.92190386921166,66.4948941642134,43.329647131419705
2655.9714407857746,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.548730740482355,40.529500973080346,43.886964744489056,71.85037295349305,41.23301362528562
3011.57227566872,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,47.62574880898922,42.71803561250066,46.01327445515254,60.25449287740142,43.4381002715303
3783.6770181945953,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.138918483578365,47.42370576888881,50.74028352667356,71.59387738899102,48.320616715425494
2172.271641222866,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,43.557604900321216,37.5061123929289,41.04259697803247,67.1882033524201,38.268310927873216
3185.207779082299,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.03333043896674,43.78093515180274,47.0400984753359,70.26763410570948,44.52200999253838
4916.548990213703,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,60.45126804341601,54.25445330309248,57.76810845159886,70.33375532262397,55.46669003003001
4411.808482393817,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,57.95582634649456,51.21422862441523,54.60652676060246,78.11836015020955,52.294471079993954
545.9009247348961,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,32.679795818758045,26.98942947509732,31.281181774802146,58.261386264699226,28.16167433296743
1565.3028999761518,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,39.61910579283842,33.637524913100854,37.37200931449031,67.63627726570006,34.49355514714435
3460.672192999479,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,50.79148361622063,45.464234702792346,48.7233027436789,62.973588568256645,46.2754996944723
3004.1154162603666,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.66599506764407,42.67272401832241,46.021521895987235,77.57891056493614,43.40069795613132
4351.2427526177225,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,56.05545950162822,50.848491823937046,54.19592683037992,55.58410129610154,51.90814456851916
1213.6760614124767,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.41349329520383,31.357539705349396,35.29074819397838,72.6086833616674,32.30824477607578
2336.7252159050317,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,44.66469389507888,38.53936785415962,41.97290191898715,69.22993557787613,39.278967082237216
4249.24678032644,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,55.33384796205449,50.2339564896301,53.554867103992805,64.06354867774309,51.26138472560838
981.8893171840863,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,36.36724215296586,29.841225681060223,33.8839002740746,76.33807540672701,30.87313757247702
3822.910847557791,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.69982341023758,47.659598487248644,50.94785440462256,63.516899580577004,48.56548973468304
3677.222504326231,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.52288498414928,46.77995471790224,50.06887192011597,65.56967701613291,47.64159820164968
3261.109949251612,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.37916962433404,44.24079163222254,47.541040270674685,61.02363903771672,45.01125705995415
3762.965727465845,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.93998664868245,47.296701413184174,50.6235015484088,59.31099616222437,48.187098022089444
2079.792723281316,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,42.42857221847549,36.919212088554225,40.446227010036985,63.16458424771244,37.69359943697159
2240.487952648678,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,42.952264778701064,37.93549876593662,41.38608482911044,59.53220141827294,38.68664433081261
393.58946229805537,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,31.54496051379395,25.997892381769784,30.37237530862285,64.66731674125126,27.21693528792985
451.341036678921,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,32.97447535768132,26.370194468560634,30.71823096904382,76.480204114066,27.578788743235876
1450.5340877764936,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.57464749376268,32.89494629121754,36.636582379964835,56.5780754296742,33.77823009748133
3173.9313357663614,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,48.74313237420755,43.712780263306385,46.99766600091322,57.141844156606176,44.456124227612456
1597.0157622672414,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,38.829857895409326,33.84230836034555,37.523628085372565,60.270864409162634,34.690239511337424
3740.7873774597438,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.275255416233755,47.16318068874041,50.4674375073631,59.332694195900736,48.04237008614887
3213.6188947227724,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.07352852297838,43.95377404143997,47.270173334115874,60.434153587699626,44.70982479937544
3512.311339078857,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.592947398641,45.77830018475111,49.12269654072588,71.94021995784153,46.607541313272904
1102.0752914113762,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,36.758756678327295,30.62852388323704,34.62932656713479,62.46664755656499,31.616062776926483
2703.1072061145355,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.748826763757094,40.82186747234753,44.16244965258594,74.15806063863008,41.52430703807414
4585.649778419487,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,59.2680224090586,52.26436213981884,55.70611377127851,79.36934480240863,53.38904332657877
2782.1340994191946,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.450784628350696,41.30906438033461,44.639085798169056,64.66375764133647,42.01037401953694
1221.0437455462054,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,36.13269190302614,31.40500319910328,35.28542221317673,51.48069332164975,32.352423776555
1680.0362278184655,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,40.12000986151737,34.37432896218551,38.068940172463535,68.40924296433583,35.210822527499474
2546.1147514029662,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,45.54818469984438,39.84849014725716,43.25116932518225,61.514839655664595,40.56152714223227
4839.4443099819055,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,59.49127633109128,53.79175958109067,57.27164787221605,65.95193361617827,54.985819057775444
3475.027801511917,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,50.56418341979459,45.548027342176425,48.83769499585528,63.37099127461129,46.369187981058
3215.586936707534,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,49.25911330251903,43.965652054961645,47.26055949196208,62.17118778929945,44.71973010459374
3803.3622432033167,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.268129525385795,47.54295470112018,50.853367784153974,67.44200353275282,48.442558439698
2868.8368649967924,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,47.68385963219961,41.843158649319975,45.176278081421756,66.65400505344742,42.55723126662656
2179.0327948070862,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,42.40969440353197,37.5481614343212,41.03597289572452,53.19245721430326,38.31027319646343
4009.7152400118403,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,54.88271728301214,48.789936930967926,52.11007805668637,71.43267508328596,49.74851946060409
1271.8734583095727,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,38.065783471435694,31.739838571428116,35.630328341423585,69.07321128701017,32.67166973437327
3847.720852137951,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.75093720703195,47.808778901760476,51.08350588394237,58.93987648578546,48.72637923081475
2007.031872595429,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,43.15895502784672,36.46278441493553,40.025883205560085,87.86743542284552,37.24402858447729
3832.815388105387,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,51.44814777865385,47.7188429026849,50.9624367695662,43.139275315491574,48.62604280044992
3857.0992279378447,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.382652763668496,47.865516617029975,51.13615233344896,71.25759343583702,48.78166056069335
198.08771188488652,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,30.57792388694858,24.711897755606003,29.248231627799843,58.30820959934721,26.00781183489074
3688.930210079795,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.71576774191642,46.848383100878564,50.14029638436759,65.47089649863531,47.71455604187548
776.6418600875925,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,35.489536596236064,28.49979858070168,32.747500493722264,74.12216873661377,29.593460792174852
2161.7786510594246,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,42.60895065130786,37.43976852484964,40.90405686138152,62.094064684418896,38.19730946435065
1924.598772604414,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,41.25579286054413,35.93767407957379,39.50752822111758,62.6012608500027,36.72985327695709
4399.238664056844,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,57.497576769308886,51.13737863288406,54.527347793179146,78.55420003434509,52.21411987318827
1326.841471025096,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.714636766295264,32.09226357989954,35.95165077836058,67.15274542392653,33.01158219694004
2693.0414972828685,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.286165757922575,40.76032224059095,44.141960801078746,63.779711093996326,41.46538809050503
3857.6850512031388,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.859632961386495,47.87076531376006,51.21100658196924,66.32011415153927,48.78840378103784
3793.780062689155,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,52.96181191121541,47.48328615917909,50.773187253066396,66.72125210654514,48.38175356396775
1586.7854804623537,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,38.48617239063414,33.7754540200308,37.45292138084789,52.7486363495682,34.62582391728755
430.28632897177147,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,32.81007235160608,26.233600595307095,30.63790766779731,69.07197628837375,27.44886281603228
3302.854243787827,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,50.572369354285435,44.49610264878401,47.83720965807839,66.04597843902792,45.28045528231489
2631.384333348898,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.20567118865931,40.37707938797514,43.77931258279126,60.98152650427144,41.08765917818394
2763.012017470162,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.15174592887958,41.19293765216275,44.518925228502326,54.682617406353735,41.89082510428971
1582.777390448357,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,39.9012212465118,33.750442852421976,37.51300071011947,67.72666299503474,34.60597745521488
892.5051849424068,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,35.41080845062298,29.25646656587545,33.34942391787728,73.98295264997331,30.314763018111222
906.3077424101443,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,35.16673206996077,29.34850071472582,33.45147979384316,67.97083117416433,30.401362072505556
638.4890305543875,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,34.01950821649574,27.591689188333724,31.835796499777704,74.76517606680207,28.73475974009977
3395.4895001375767,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,50.45237527329431,45.06719185218689,48.35035540857384,62.04003487220628,45.863486810425954
3441.2433529827936,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,51.630535287791574,45.34851635066361,48.67470122921152,68.2250271349213,46.155352358827884
4821.106191234054,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,59.95378462251881,53.678071465627376,57.17595894266339,67.31666182729316,54.86752878115372
4955.544773549386,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,60.24402442033721,54.48993007154551,58.0017236319431,66.93325179217676,55.71134462531377
4223.010029773722,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,56.03385239257964,50.07449546580172,53.41045185102552,74.2322915042381,51.09882921410319
3882.9940070475095,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.523852827370895,48.02262520487079,51.31742268139915,62.847781600958626,48.950132733563805
3135.1118655947885,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,48.788140247877784,43.47245628293719,46.764130241181505,58.661785795914454,44.211665234509255
1176.5476479171093,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.2256949940376,31.113956069885106,35.03544936214571,72.1029147673756,32.076409843713215
4773.45464997542,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,59.337144459886865,53.391429624748156,56.849083770993246,72.63663775001966,54.5640246442907
346.07639660304704,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,32.02918238862459,25.682799021107353,30.130448566749124,72.98503209394313,26.92332660963455
1232.9177717693674,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,38.4432767049073,31.483435213086246,35.43607298720466,85.31076430449824,32.429462984829875
1821.9449802403085,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,41.31008626237985,35.28425156530982,38.89504053005246,74.70135058533792,36.09358412830221
601.6049039920747,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,34.40656398259161,27.350553738807783,31.62670354892904,82.56925242754738,28.507208148745477
2203.687411170367,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,43.80650754495664,37.703842956658654,41.21041332301619,63.56160848795747,38.461942464714234
2886.9121731712603,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,48.79304862689329,41.95463747219623,45.31260759776312,73.53869035203729,42.666658698459955
1318.2082226586185,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.66755977364199,32.03674869427431,35.87031148115516,68.63385881809,32.95577000368241
2662.3304073281806,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,46.16831655070981,40.57034681348559,43.886697157354625,72.75255910311543,41.27449828397921
454.87676281380806,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,31.606485944285065,26.393212122859733,30.70628921508438,59.15336762295767,27.598142515488078
252.16009547058434,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,31.20453504866733,25.06580453839418,29.51423025754597,69.64692478780644,26.33932179316575
4297.96101957696,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,56.280436960830706,50.5277467220992,53.87276891941182,64.72438905192821,51.57316868566235
2093.568089267168,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,41.86432656552124,37.00789135488209,40.50648701249769,53.89299703460206,37.780466175634366
1255.5134015724423,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,37.93727225235823,31.630332501580202,35.537167509869896,68.52342572002571,32.56774988941549
4190.191361022285,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,56.03954976188506,49.87921104950493,53.21451595384099,78.14263555007187,50.88917048947282
4946.687515230376,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,60.16888625525743,54.43607687576217,57.943838960560335,63.86563803845415,55.656493923181614
3824.7507902678312,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.991277413409854,47.67153648562877,50.965871836999206,83.21777641714094,48.576916394408656
2602.032282867137,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,45.962948934593435,40.19451709170814,43.59601319906086,65.88258963176705,40.91182690696573
2183.2581296388653,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,43.222664605794066,37.57477485075842,41.08046914062864,64.61111464078924,38.3389887852674
2153.4995868992805,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,43.66741185793335,37.38740549004037,40.89672772442693,73.3677566835727,38.153008624167114
4969.669879661414,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,60.328622634727026,54.57359730882995,58.11982281552466,62.30412794739534,55.80529243195145
3833.024269759427,45.571007931480686,25.784947227928875,56.10976316978112,69.10891065716714,41.48750716782864,53.53611477446389,47.72009964754643,51.01732342248672,73.17208550341785,48.63203688532141
